时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 16:42:07,8.95,1.44,0.84,3.48,16:42:07,12.887999999999998
1900-01-01 16:42:08,8.94,1.45,0.85,3.49,16:42:08,12.963
1900-01-01 16:42:09,8.95,1.44,0.85,3.49,16:42:09,12.887999999999998
1900-01-01 16:42:10,8.94,1.44,0.85,3.49,16:42:10,12.873599999999998
1900-01-01 16:42:11,8.94,1.44,0.84,3.49,16:42:11,12.873599999999998
1900-01-01 16:42:12,8.96,1.43,0.85,3.48,16:42:12,12.812800000000001
1900-01-01 16:42:13,8.95,1.44,0.84,3.48,16:42:13,12.887999999999998
1900-01-01 16:42:14,8.94,1.44,0.85,3.49,16:42:14,12.873599999999998
1900-01-01 16:42:15,8.94,1.44,0.85,3.49,16:42:15,12.873599999999998
1900-01-01 16:42:16,8.94,1.44,0.85,3.49,16:42:16,12.873599999999998
1900-01-01 16:42:17,8.94,1.44,0.85,3.49,16:42:17,12.873599999999998
1900-01-01 16:42:18,8.94,1.43,0.85,3.48,16:42:18,12.784199999999998
1900-01-01 16:42:19,8.94,1.44,0.85,3.48,16:42:19,12.873599999999998
1900-01-01 16:42:20,8.94,1.44,0.85,3.49,16:42:20,12.873599999999998
1900-01-01 16:42:21,8.95,1.44,0.85,3.49,16:42:21,12.887999999999998
1900-01-01 16:42:22,8.94,1.44,0.85,3.48,16:42:22,12.873599999999998
1900-01-01 16:42:23,8.94,1.44,0.85,3.49,16:42:23,12.873599999999998
1900-01-01 16:42:24,8.95,1.44,0.85,3.49,16:42:24,12.887999999999998
1900-01-01 16:42:25,8.94,1.44,0.85,3.48,16:42:25,12.873599999999998
1900-01-01 16:42:26,8.94,1.44,0.85,3.49,16:42:26,12.873599999999998
1900-01-01 16:42:27,8.94,1.44,0.84,3.48,16:42:27,12.873599999999998
1900-01-01 16:42:28,8.94,1.44,0.85,3.49,16:42:28,12.873599999999998
1900-01-01 16:42:29,8.94,1.44,0.84,3.48,16:42:29,12.873599999999998
1900-01-01 16:42:30,8.94,1.44,0.85,3.49,16:42:30,12.873599999999998
1900-01-01 16:42:31,8.94,1.44,0.85,3.49,16:42:31,12.873599999999998
1900-01-01 16:42:32,8.94,1.44,0.84,3.49,16:42:32,12.873599999999998
1900-01-01 16:42:33,8.94,1.44,0.85,3.48,16:42:33,12.873599999999998
1900-01-01 16:42:34,8.94,1.44,0.85,3.48,16:42:34,12.873599999999998
1900-01-01 16:42:35,8.95,1.44,0.85,3.48,16:42:35,12.887999999999998
1900-01-01 16:42:36,8.94,1.44,0.85,3.49,16:42:36,12.873599999999998
1900-01-01 16:42:37,8.95,1.44,0.85,3.48,16:42:37,12.887999999999998
1900-01-01 16:42:38,8.94,1.44,0.85,3.49,16:42:38,12.873599999999998
1900-01-01 16:42:39,8.94,1.44,0.85,3.49,16:42:39,12.873599999999998
1900-01-01 16:42:40,8.94,1.44,0.85,3.49,16:42:40,12.873599999999998
1900-01-01 16:42:41,8.94,1.44,0.85,3.48,16:42:41,12.873599999999998
1900-01-01 16:42:42,8.95,1.44,0.85,3.49,16:42:42,12.887999999999998
1900-01-01 16:42:43,8.94,1.44,0.85,3.49,16:42:43,12.873599999999998
1900-01-01 16:42:44,8.94,1.44,0.85,3.48,16:42:44,12.873599999999998
1900-01-01 16:42:45,8.95,1.44,0.84,3.48,16:42:45,12.887999999999998
1900-01-01 16:42:46,8.94,1.44,0.85,3.49,16:42:46,12.873599999999998
1900-01-01 16:42:47,8.95,1.44,0.85,3.48,16:42:47,12.887999999999998
1900-01-01 16:42:48,8.94,1.44,0.84,3.48,16:42:48,12.873599999999998
1900-01-01 16:42:49,8.94,1.44,0.85,3.49,16:42:49,12.873599999999998
1900-01-01 16:42:50,8.95,1.44,0.85,3.49,16:42:50,12.887999999999998
1900-01-01 16:42:51,8.94,1.44,0.85,3.49,16:42:51,12.873599999999998
1900-01-01 16:42:52,8.94,1.44,0.85,3.49,16:42:52,12.873599999999998
1900-01-01 16:42:53,8.94,1.44,0.84,3.49,16:42:53,12.873599999999998
1900-01-01 16:42:54,8.94,1.43,0.85,3.49,16:42:54,12.784199999999998
1900-01-01 16:42:55,8.95,1.44,0.84,3.48,16:42:55,12.887999999999998
1900-01-01 16:42:56,8.94,1.44,0.85,3.49,16:42:56,12.873599999999998
1900-01-01 16:42:57,8.93,1.44,0.84,3.48,16:42:57,12.8592
1900-01-01 16:42:58,8.94,1.44,0.85,3.49,16:42:58,12.873599999999998
1900-01-01 16:42:59,8.94,1.44,0.85,3.49,16:42:59,12.873599999999998
1900-01-01 16:43:00,8.95,1.43,0.85,3.49,16:43:00,12.798499999999999
1900-01-01 16:43:01,8.94,1.44,0.85,3.49,16:43:01,12.873599999999998
1900-01-01 16:43:02,8.94,1.44,0.84,3.49,16:43:02,12.873599999999998
1900-01-01 16:43:03,8.95,1.44,0.85,3.49,16:43:03,12.887999999999998
1900-01-01 16:43:04,8.93,1.44,0.85,3.48,16:43:04,12.8592
1900-01-01 16:43:05,8.95,1.44,0.85,3.49,16:43:05,12.887999999999998
1900-01-01 16:43:06,8.94,1.44,0.85,3.49,16:43:06,12.873599999999998
1900-01-01 16:43:07,8.93,1.44,0.85,3.49,16:43:07,12.8592
1900-01-01 16:43:08,8.94,1.44,0.85,3.49,16:43:08,12.873599999999998
1900-01-01 16:43:09,8.95,1.44,0.85,3.48,16:43:09,12.887999999999998
1900-01-01 16:43:10,8.94,1.44,0.85,3.49,16:43:10,12.873599999999998
1900-01-01 16:43:11,8.95,1.43,0.85,3.48,16:43:11,12.798499999999999
1900-01-01 16:43:12,8.95,1.44,0.85,3.49,16:43:12,12.887999999999998
1900-01-01 16:43:13,8.95,1.44,0.85,3.49,16:43:13,12.887999999999998
1900-01-01 16:43:14,8.94,1.44,0.85,3.48,16:43:14,12.873599999999998
1900-01-01 16:43:15,8.95,1.44,0.85,3.49,16:43:15,12.887999999999998
1900-01-01 16:43:16,8.95,1.44,0.85,3.49,16:43:16,12.887999999999998
1900-01-01 16:43:17,8.94,1.43,0.85,3.48,16:43:17,12.784199999999998
1900-01-01 16:43:18,8.94,1.44,0.85,3.49,16:43:18,12.873599999999998
1900-01-01 16:43:19,8.95,1.44,0.84,3.48,16:43:19,12.887999999999998
1900-01-01 16:43:20,8.94,1.44,0.85,3.49,16:43:20,12.873599999999998
1900-01-01 16:43:21,8.95,1.43,0.85,3.48,16:43:21,12.798499999999999
1900-01-01 16:43:22,8.94,1.44,0.85,3.48,16:43:22,12.873599999999998
1900-01-01 16:43:23,8.96,1.43,0.84,3.49,16:43:23,12.812800000000001
1900-01-01 16:43:24,8.95,1.44,0.85,3.48,16:43:24,12.887999999999998
1900-01-01 16:43:25,8.94,1.44,0.84,3.49,16:43:25,12.873599999999998
1900-01-01 16:43:26,8.95,1.44,0.85,3.48,16:43:26,12.887999999999998
1900-01-01 16:43:27,8.95,1.44,0.85,3.49,16:43:27,12.887999999999998
1900-01-01 16:43:28,8.95,1.44,0.84,3.48,16:43:28,12.887999999999998
1900-01-01 16:43:29,8.94,1.44,0.85,3.48,16:43:29,12.873599999999998
1900-01-01 16:43:30,8.95,1.44,0.85,3.49,16:43:30,12.887999999999998
1900-01-01 16:43:31,8.94,1.44,0.85,3.49,16:43:31,12.873599999999998
1900-01-01 16:43:32,8.95,1.44,0.85,3.49,16:43:32,12.887999999999998
1900-01-01 16:43:33,8.95,1.44,0.85,3.49,16:43:33,12.887999999999998
1900-01-01 16:43:34,8.95,1.44,0.85,3.49,16:43:34,12.887999999999998
1900-01-01 16:43:35,8.94,1.43,0.85,3.49,16:43:35,12.784199999999998
1900-01-01 16:43:36,8.95,1.44,0.85,3.48,16:43:36,12.887999999999998
1900-01-01 16:43:37,8.95,1.44,0.85,3.49,16:43:37,12.887999999999998
1900-01-01 16:43:38,8.95,1.44,0.85,3.49,16:43:38,12.887999999999998
1900-01-01 16:43:39,8.94,1.44,0.85,3.48,16:43:39,12.873599999999998
1900-01-01 16:43:40,8.94,1.44,0.85,3.49,16:43:40,12.873599999999998
1900-01-01 16:43:41,8.94,1.44,0.85,3.49,16:43:41,12.873599999999998
1900-01-01 16:43:42,8.94,1.44,0.85,3.49,16:43:42,12.873599999999998
1900-01-01 16:43:43,8.95,1.44,0.84,3.49,16:43:43,12.887999999999998
1900-01-01 16:43:44,8.94,1.44,0.85,3.49,16:43:44,12.873599999999998
1900-01-01 16:43:45,8.95,1.44,0.84,3.49,16:43:45,12.887999999999998
1900-01-01 16:43:46,8.95,1.44,0.85,3.49,16:43:46,12.887999999999998
1900-01-01 16:43:47,8.94,1.44,0.85,3.49,16:43:47,12.873599999999998
1900-01-01 16:43:48,8.95,1.44,0.85,3.49,16:43:48,12.887999999999998
1900-01-01 16:43:49,8.95,1.44,0.85,3.49,16:43:49,12.887999999999998
1900-01-01 16:43:50,8.95,1.44,0.85,3.49,16:43:50,12.887999999999998
1900-01-01 16:43:51,8.94,1.44,0.85,3.48,16:43:51,12.873599999999998
1900-01-01 16:43:52,8.95,1.44,0.85,3.48,16:43:52,12.887999999999998
1900-01-01 16:43:53,8.95,1.43,0.85,3.48,16:43:53,12.798499999999999
1900-01-01 16:43:54,8.94,1.44,0.85,3.48,16:43:54,12.873599999999998
1900-01-01 16:43:55,8.94,1.44,0.85,3.49,16:43:55,12.873599999999998
1900-01-01 16:43:56,8.95,1.44,0.85,3.49,16:43:56,12.887999999999998
1900-01-01 16:43:57,8.95,1.44,0.85,3.49,16:43:57,12.887999999999998
1900-01-01 16:43:58,8.95,1.44,0.85,3.49,16:43:58,12.887999999999998
1900-01-01 16:43:59,8.94,1.44,0.84,3.49,16:43:59,12.873599999999998
1900-01-01 16:44:00,8.95,1.44,0.84,3.49,16:44:00,12.887999999999998
1900-01-01 16:44:01,8.95,1.44,0.85,3.48,16:44:01,12.887999999999998
1900-01-01 16:44:02,8.95,1.44,0.84,3.48,16:44:02,12.887999999999998
1900-01-01 16:44:03,8.95,1.43,0.85,3.49,16:44:03,12.798499999999999
1900-01-01 16:44:04,8.95,1.44,0.85,3.49,16:44:04,12.887999999999998
1900-01-01 16:44:05,8.95,1.44,0.85,3.48,16:44:05,12.887999999999998
1900-01-01 16:44:06,8.95,1.44,0.85,3.49,16:44:06,12.887999999999998
1900-01-01 16:44:07,8.95,1.44,0.84,3.49,16:44:07,12.887999999999998
1900-01-01 16:44:08,8.94,1.43,0.85,3.48,16:44:08,12.784199999999998
1900-01-01 16:44:09,8.94,1.43,0.85,3.48,16:44:09,12.784199999999998
1900-01-01 16:44:10,8.95,1.44,0.85,3.48,16:44:10,12.887999999999998
1900-01-01 16:44:11,8.95,1.44,0.85,3.48,16:44:11,12.887999999999998
1900-01-01 16:44:12,8.95,1.43,0.85,3.49,16:44:12,12.798499999999999
1900-01-01 16:44:13,8.94,1.44,0.85,3.49,16:44:13,12.873599999999998
1900-01-01 16:44:14,8.94,1.44,0.85,3.49,16:44:14,12.873599999999998
1900-01-01 16:44:15,8.95,1.44,0.85,3.49,16:44:15,12.887999999999998
1900-01-01 16:44:16,8.94,1.43,0.85,3.48,16:44:16,12.784199999999998
1900-01-01 16:44:17,8.95,1.44,0.85,3.48,16:44:17,12.887999999999998
1900-01-01 16:44:18,8.94,1.44,0.85,3.49,16:44:18,12.873599999999998
1900-01-01 16:44:19,8.95,1.43,0.85,3.49,16:44:19,12.798499999999999
1900-01-01 16:44:20,8.94,1.44,0.85,3.49,16:44:20,12.873599999999998
1900-01-01 16:44:21,8.94,1.44,0.85,3.49,16:44:21,12.873599999999998
1900-01-01 16:44:22,8.94,1.44,0.85,3.49,16:44:22,12.873599999999998
1900-01-01 16:44:23,8.95,1.44,0.85,3.49,16:44:23,12.887999999999998
1900-01-01 16:44:24,8.94,1.44,0.85,3.48,16:44:24,12.873599999999998
1900-01-01 16:44:25,8.95,1.44,0.84,3.48,16:44:25,12.887999999999998
1900-01-01 16:44:26,8.95,1.44,0.85,3.49,16:44:26,12.887999999999998
1900-01-01 16:44:27,8.95,1.44,0.85,3.49,16:44:27,12.887999999999998
1900-01-01 16:44:28,8.95,1.44,0.85,3.49,16:44:28,12.887999999999998
1900-01-01 16:44:29,8.95,1.44,0.85,3.49,16:44:29,12.887999999999998
1900-01-01 16:44:30,8.94,1.44,0.85,3.48,16:44:30,12.873599999999998
1900-01-01 16:44:31,8.95,1.44,0.85,3.49,16:44:31,12.887999999999998
1900-01-01 16:44:32,8.95,1.44,0.84,3.49,16:44:32,12.887999999999998
1900-01-01 16:44:33,8.95,1.44,0.84,3.48,16:44:33,12.887999999999998
1900-01-01 16:44:34,8.95,1.44,0.85,3.49,16:44:34,12.887999999999998
1900-01-01 16:44:35,8.94,1.44,0.85,3.49,16:44:35,12.873599999999998
1900-01-01 16:44:36,8.94,1.43,0.84,3.49,16:44:36,12.784199999999998
1900-01-01 16:44:37,8.95,1.44,0.85,3.49,16:44:37,12.887999999999998
1900-01-01 16:44:38,8.95,1.44,0.84,3.48,16:44:38,12.887999999999998
1900-01-01 16:44:39,8.94,1.43,0.85,3.48,16:44:39,12.784199999999998
1900-01-01 16:44:40,8.95,1.44,0.85,3.49,16:44:40,12.887999999999998
1900-01-01 16:44:41,8.94,1.44,0.84,3.48,16:44:41,12.873599999999998
1900-01-01 16:44:42,8.94,1.44,0.85,3.49,16:44:42,12.873599999999998
1900-01-01 16:44:43,8.94,1.44,0.85,3.48,16:44:43,12.873599999999998
1900-01-01 16:44:44,8.94,1.44,0.85,3.48,16:44:44,12.873599999999998
1900-01-01 16:44:45,8.94,1.44,0.85,3.49,16:44:45,12.873599999999998
1900-01-01 16:44:46,8.95,1.44,0.85,3.48,16:44:46,12.887999999999998
1900-01-01 16:44:47,8.95,1.44,0.85,3.49,16:44:47,12.887999999999998
1900-01-01 16:44:48,8.94,1.44,0.85,3.49,16:44:48,12.873599999999998
1900-01-01 16:44:49,8.95,1.44,0.85,3.48,16:44:49,12.887999999999998
1900-01-01 16:44:50,8.95,1.43,0.85,3.48,16:44:50,12.798499999999999
1900-01-01 16:44:51,8.94,1.44,0.85,3.48,16:44:51,12.873599999999998
1900-01-01 16:44:52,8.94,1.44,0.85,3.49,16:44:52,12.873599999999998
1900-01-01 16:44:53,8.94,1.44,0.85,3.49,16:44:53,12.873599999999998
1900-01-01 16:44:54,8.95,1.43,0.85,3.48,16:44:54,12.798499999999999
1900-01-01 16:44:55,8.94,1.44,0.85,3.49,16:44:55,12.873599999999998
1900-01-01 16:44:56,8.95,1.44,0.85,3.49,16:44:56,12.887999999999998
1900-01-01 16:44:57,8.94,1.44,0.85,3.49,16:44:57,12.873599999999998
1900-01-01 16:44:58,8.95,1.44,0.85,3.48,16:44:58,12.887999999999998
1900-01-01 16:44:59,8.95,1.44,0.85,3.48,16:44:59,12.887999999999998
1900-01-01 16:45:00,8.94,1.44,0.85,3.49,16:45:00,12.873599999999998
1900-01-01 16:45:01,8.95,1.44,0.85,3.48,16:45:01,12.887999999999998
1900-01-01 16:45:02,8.94,1.44,0.85,3.49,16:45:02,12.873599999999998
1900-01-01 16:45:03,8.95,1.44,0.85,3.49,16:45:03,12.887999999999998
1900-01-01 16:45:04,8.94,1.44,0.84,3.48,16:45:04,12.873599999999998
1900-01-01 16:45:05,8.95,1.44,0.84,3.48,16:45:05,12.887999999999998
1900-01-01 16:45:06,8.94,1.44,0.85,3.49,16:45:06,12.873599999999998
1900-01-01 16:45:07,8.94,1.44,0.85,3.48,16:45:07,12.873599999999998
1900-01-01 16:45:08,8.93,1.44,0.85,3.49,16:45:08,12.8592
1900-01-01 16:45:09,8.95,1.44,0.85,3.49,16:45:09,12.887999999999998
1900-01-01 16:45:10,8.95,1.44,0.85,3.48,16:45:10,12.887999999999998
1900-01-01 16:45:11,8.93,1.44,0.85,3.48,16:45:11,12.8592
1900-01-01 16:45:12,8.95,1.44,0.85,3.49,16:45:12,12.887999999999998
1900-01-01 16:45:13,8.95,1.44,0.85,3.49,16:45:13,12.887999999999998
1900-01-01 16:45:14,8.94,1.44,0.85,3.49,16:45:14,12.873599999999998
1900-01-01 16:45:15,8.95,1.44,0.85,3.49,16:45:15,12.887999999999998
1900-01-01 16:45:16,8.95,1.44,0.85,3.49,16:45:16,12.887999999999998
1900-01-01 16:45:17,8.95,1.44,0.85,3.49,16:45:17,12.887999999999998
1900-01-01 16:45:18,8.94,1.44,0.85,3.48,16:45:18,12.873599999999998
1900-01-01 16:45:19,8.95,1.44,0.84,3.49,16:45:19,12.887999999999998
1900-01-01 16:45:20,8.95,1.44,0.85,3.48,16:45:20,12.887999999999998
1900-01-01 16:45:21,8.95,1.44,0.85,3.49,16:45:21,12.887999999999998
1900-01-01 16:45:22,8.94,1.44,0.85,3.49,16:45:22,12.873599999999998
1900-01-01 16:45:23,8.95,1.44,0.85,3.49,16:45:23,12.887999999999998
1900-01-01 16:45:24,8.95,1.44,0.85,3.49,16:45:24,12.887999999999998
1900-01-01 16:45:25,8.94,1.44,0.85,3.49,16:45:25,12.873599999999998
1900-01-01 16:45:26,8.94,1.44,0.85,3.49,16:45:26,12.873599999999998
1900-01-01 16:45:27,8.95,1.44,0.85,3.48,16:45:27,12.887999999999998
1900-01-01 16:45:28,8.95,1.44,0.85,3.49,16:45:28,12.887999999999998
1900-01-01 16:45:29,8.95,1.44,0.85,3.48,16:45:29,12.887999999999998
1900-01-01 16:45:30,8.93,1.44,0.85,3.49,16:45:30,12.8592
1900-01-01 16:45:31,8.94,1.44,0.85,3.49,16:45:31,12.873599999999998
1900-01-01 16:45:32,8.94,1.44,0.85,3.49,16:45:32,12.873599999999998
1900-01-01 16:45:33,8.95,1.44,0.85,3.48,16:45:33,12.887999999999998
1900-01-01 16:45:34,8.94,1.44,0.85,3.49,16:45:34,12.873599999999998
1900-01-01 16:45:35,8.93,1.44,0.85,3.49,16:45:35,12.8592
1900-01-01 16:45:36,8.94,1.44,0.84,3.48,16:45:36,12.873599999999998
1900-01-01 16:45:37,8.94,1.43,0.85,3.49,16:45:37,12.784199999999998
1900-01-01 16:45:38,8.95,1.44,0.85,3.49,16:45:38,12.887999999999998
1900-01-01 16:45:39,8.94,1.44,0.85,3.48,16:45:39,12.873599999999998
1900-01-01 16:45:40,8.94,1.44,0.84,3.48,16:45:40,12.873599999999998
1900-01-01 16:45:41,8.95,1.44,0.85,3.49,16:45:41,12.887999999999998
1900-01-01 16:45:42,8.94,1.44,0.85,3.48,16:45:42,12.873599999999998
1900-01-01 16:45:43,8.94,1.44,0.85,3.48,16:45:43,12.873599999999998
1900-01-01 16:45:44,8.94,1.44,0.85,3.49,16:45:44,12.873599999999998
1900-01-01 16:45:45,8.95,1.43,0.84,3.48,16:45:45,12.798499999999999
1900-01-01 16:45:46,8.94,1.44,0.85,3.49,16:45:46,12.873599999999998
1900-01-01 16:45:47,8.94,1.44,0.85,3.49,16:45:47,12.873599999999998
1900-01-01 16:45:48,8.94,1.44,0.85,3.49,16:45:48,12.873599999999998
1900-01-01 16:45:49,8.95,1.44,0.84,3.48,16:45:49,12.887999999999998
1900-01-01 16:45:50,8.94,1.44,0.85,3.48,16:45:50,12.873599999999998
1900-01-01 16:45:51,8.94,1.44,0.85,3.49,16:45:51,12.873599999999998
1900-01-01 16:45:52,8.95,1.43,0.85,3.49,16:45:52,12.798499999999999
1900-01-01 16:45:53,8.94,1.44,0.85,3.49,16:45:53,12.873599999999998
1900-01-01 16:45:54,8.95,1.44,0.85,3.49,16:45:54,12.887999999999998
1900-01-01 16:45:55,8.94,1.44,0.84,3.48,16:45:55,12.873599999999998
1900-01-01 16:45:56,8.94,1.44,0.85,3.49,16:45:56,12.873599999999998
1900-01-01 16:45:57,8.95,1.43,0.85,3.49,16:45:57,12.798499999999999
1900-01-01 16:45:58,8.94,1.44,0.84,3.48,16:45:58,12.873599999999998
1900-01-01 16:45:59,8.95,1.44,0.85,3.49,16:45:59,12.887999999999998
1900-01-01 16:46:00,8.94,1.44,0.85,3.48,16:46:00,12.873599999999998
1900-01-01 16:46:01,8.94,1.44,0.85,3.48,16:46:01,12.873599999999998
1900-01-01 16:46:02,8.94,1.43,0.85,3.48,16:46:02,12.784199999999998
1900-01-01 16:46:03,8.95,1.44,0.85,3.48,16:46:03,12.887999999999998
1900-01-01 16:46:04,8.95,1.44,0.85,3.48,16:46:04,12.887999999999998
1900-01-01 16:46:05,8.95,1.44,0.85,3.49,16:46:05,12.887999999999998
1900-01-01 16:46:06,8.95,1.44,0.85,3.49,16:46:06,12.887999999999998
1900-01-01 16:46:07,8.94,1.44,0.85,3.48,16:46:07,12.873599999999998
1900-01-01 16:46:08,8.94,1.44,0.85,3.48,16:46:08,12.873599999999998
1900-01-01 16:46:09,8.93,1.44,0.85,3.49,16:46:09,12.8592
1900-01-01 16:46:10,8.93,1.43,0.85,3.48,16:46:10,12.7699
1900-01-01 16:46:11,8.94,1.44,0.85,3.49,16:46:11,12.873599999999998
1900-01-01 16:46:12,8.95,1.44,0.85,3.48,16:46:12,12.887999999999998
1900-01-01 16:46:13,8.95,1.44,0.85,3.48,16:46:13,12.887999999999998
1900-01-01 16:46:14,8.95,1.44,0.85,3.48,16:46:14,12.887999999999998
1900-01-01 16:46:15,8.95,1.44,0.85,3.49,16:46:15,12.887999999999998
1900-01-01 16:46:16,8.95,1.44,0.85,3.48,16:46:16,12.887999999999998
1900-01-01 16:46:17,8.94,1.44,0.84,3.49,16:46:17,12.873599999999998
1900-01-01 16:46:18,8.94,1.44,0.85,3.49,16:46:18,12.873599999999998
1900-01-01 16:46:19,8.94,1.44,0.85,3.49,16:46:19,12.873599999999998
1900-01-01 16:46:20,8.94,1.44,0.84,3.49,16:46:20,12.873599999999998
1900-01-01 16:46:21,8.95,1.44,0.85,3.49,16:46:21,12.887999999999998
1900-01-01 16:46:22,8.94,1.44,0.85,3.48,16:46:22,12.873599999999998
1900-01-01 16:46:23,8.94,1.44,0.85,3.48,16:46:23,12.873599999999998
1900-01-01 16:46:24,8.94,1.44,0.85,3.48,16:46:24,12.873599999999998
1900-01-01 16:46:25,8.95,1.44,0.85,3.48,16:46:25,12.887999999999998
1900-01-01 16:46:26,8.94,1.44,0.85,3.48,16:46:26,12.873599999999998
1900-01-01 16:46:27,8.94,1.44,0.85,3.49,16:46:27,12.873599999999998
1900-01-01 16:46:28,8.94,1.44,0.85,3.49,16:46:28,12.873599999999998
1900-01-01 16:46:29,8.94,1.44,0.85,3.48,16:46:29,12.873599999999998
1900-01-01 16:46:30,8.94,1.44,0.85,3.48,16:46:30,12.873599999999998
1900-01-01 16:46:31,8.95,1.44,0.85,3.49,16:46:31,12.887999999999998
1900-01-01 16:46:32,8.94,1.44,0.85,3.48,16:46:32,12.873599999999998
1900-01-01 16:46:33,8.94,1.44,0.85,3.49,16:46:33,12.873599999999998
1900-01-01 16:46:34,8.95,1.44,0.85,3.49,16:46:34,12.887999999999998
1900-01-01 16:46:35,8.95,1.44,0.85,3.49,16:46:35,12.887999999999998
1900-01-01 16:46:36,8.95,1.44,0.85,3.49,16:46:36,12.887999999999998
1900-01-01 16:46:37,8.95,1.44,0.85,3.48,16:46:37,12.887999999999998
1900-01-01 16:46:38,8.95,1.44,0.85,3.48,16:46:38,12.887999999999998
1900-01-01 16:46:39,8.94,1.44,0.85,3.49,16:46:39,12.873599999999998
1900-01-01 16:46:40,8.95,1.44,0.85,3.49,16:46:40,12.887999999999998
1900-01-01 16:46:41,8.94,1.44,0.85,3.49,16:46:41,12.873599999999998
1900-01-01 16:46:42,8.94,1.44,0.85,3.49,16:46:42,12.873599999999998
1900-01-01 16:46:43,8.95,1.43,0.85,3.48,16:46:43,12.798499999999999
1900-01-01 16:46:44,8.95,1.44,0.85,3.48,16:46:44,12.887999999999998
1900-01-01 16:46:45,8.95,1.44,0.85,3.49,16:46:45,12.887999999999998
1900-01-01 16:46:46,8.94,1.44,0.84,3.48,16:46:46,12.873599999999998
1900-01-01 16:46:47,8.95,1.43,0.85,3.48,16:46:47,12.798499999999999
1900-01-01 16:46:48,8.94,1.44,0.85,3.48,16:46:48,12.873599999999998
1900-01-01 16:46:49,8.95,1.44,0.84,3.49,16:46:49,12.887999999999998
1900-01-01 16:46:50,8.94,1.43,0.85,3.49,16:46:50,12.784199999999998
1900-01-01 16:46:51,8.95,1.43,0.85,3.48,16:46:51,12.798499999999999
1900-01-01 16:46:52,8.96,1.44,0.85,3.48,16:46:52,12.9024
1900-01-01 16:46:53,8.94,1.44,0.85,3.49,16:46:53,12.873599999999998
1900-01-01 16:46:54,8.94,1.44,0.85,3.49,16:46:54,12.873599999999998
1900-01-01 16:46:55,8.94,1.44,0.85,3.48,16:46:55,12.873599999999998
1900-01-01 16:46:56,8.95,1.44,0.85,3.49,16:46:56,12.887999999999998
1900-01-01 16:46:57,8.94,1.44,0.85,3.49,16:46:57,12.873599999999998
1900-01-01 16:46:58,8.95,1.44,0.84,3.48,16:46:58,12.887999999999998
1900-01-01 16:46:59,8.94,1.44,0.85,3.49,16:46:59,12.873599999999998
1900-01-01 16:47:00,8.94,1.44,0.85,3.48,16:47:00,12.873599999999998
1900-01-01 16:47:01,8.95,1.43,0.85,3.48,16:47:01,12.798499999999999
1900-01-01 16:47:02,8.94,1.44,0.85,3.49,16:47:02,12.873599999999998
1900-01-01 16:47:03,8.94,1.44,0.85,3.49,16:47:03,12.873599999999998
1900-01-01 16:47:04,8.95,1.44,0.85,3.48,16:47:04,12.887999999999998
1900-01-01 16:47:05,8.95,1.44,0.85,3.48,16:47:05,12.887999999999998
1900-01-01 16:47:06,8.94,1.44,0.85,3.49,16:47:06,12.873599999999998
1900-01-01 16:47:07,8.95,1.44,0.85,3.49,16:47:07,12.887999999999998
1900-01-01 16:47:08,8.94,1.44,0.85,3.49,16:47:08,12.873599999999998
1900-01-01 16:47:09,8.93,1.44,0.85,3.48,16:47:09,12.8592
1900-01-01 16:47:10,8.94,1.44,0.84,3.49,16:47:10,12.873599999999998
1900-01-01 16:47:11,8.95,1.44,0.85,3.49,16:47:11,12.887999999999998
1900-01-01 16:47:12,8.94,1.44,0.85,3.49,16:47:12,12.873599999999998
1900-01-01 16:47:13,8.94,1.44,0.85,3.48,16:47:13,12.873599999999998
1900-01-01 16:47:14,8.94,1.44,0.85,3.48,16:47:14,12.873599999999998
1900-01-01 16:47:15,8.95,1.44,0.85,3.49,16:47:15,12.887999999999998
1900-01-01 16:47:16,8.95,1.44,0.85,3.48,16:47:16,12.887999999999998
1900-01-01 16:47:17,8.94,1.44,0.85,3.49,16:47:17,12.873599999999998
1900-01-01 16:47:18,8.95,1.44,0.85,3.49,16:47:18,12.887999999999998
1900-01-01 16:47:19,8.95,1.44,0.85,3.48,16:47:19,12.887999999999998
1900-01-01 16:47:20,8.94,1.44,0.85,3.48,16:47:20,12.873599999999998
1900-01-01 16:47:21,8.95,1.43,0.85,3.48,16:47:21,12.798499999999999
1900-01-01 16:47:22,8.95,1.44,0.84,3.48,16:47:22,12.887999999999998
1900-01-01 16:47:23,8.95,1.43,0.85,3.48,16:47:23,12.798499999999999
1900-01-01 16:47:24,8.94,1.44,0.85,3.49,16:47:24,12.873599999999998
1900-01-01 16:47:25,8.94,1.44,0.85,3.49,16:47:25,12.873599999999998
1900-01-01 16:47:26,8.95,1.44,0.85,3.49,16:47:26,12.887999999999998
1900-01-01 16:47:27,8.96,1.44,0.84,3.48,16:47:27,12.9024
1900-01-01 16:47:28,8.94,1.44,0.85,3.49,16:47:28,12.873599999999998
1900-01-01 16:47:29,8.94,1.44,0.84,3.49,16:47:29,12.873599999999998
1900-01-01 16:47:30,8.95,1.44,0.85,3.48,16:47:30,12.887999999999998
1900-01-01 16:47:31,8.94,1.44,0.85,3.49,16:47:31,12.873599999999998
